text
"Sir, Since the market price for Chana dropped, I am switching to Piglets. please."
"Sir, Whenever the Cutting time arrives, we prepare the 1 ghumaon for sowing.??"
"Sir, Feeding Goats costs me 5k per month per year. immediately."
"To be honest, Is there a special quota for Gujjar farmers? right now."
"Actually, While Sumit manages the accounts, I handle the Vanaraja.."
"Basically, If the rain continues, my Onion harvest will be delayed. right now."
"Basically, We are expanding our Shrimp business. immediately."
"Actually, Into the SBI account, the 96,000 per year was deposited.??"
"Basically, The Plastic Sheet was purchased using the subsidy from Certified Seed Scheme. immediately."
"Sir, I am repaying the 1 crore borrowed for my tractor. please."
"To be honest, Unless I receive the Cold Storage Subsidy benefit, I cannot afford new seeds."
"Actually, Please process my soil testing report as soon as possible.."
"To be honest, Whenever the Kharif arrives, we prepare the 2 vighas for sowing.??"
"Sir, Calves rearing is considered profitable by many here. immediately."
The NLM was applied for by my father last month. right now.
"Hello, We are a 4 people living in a small house. please."
"Basically, I require a MOP to manage the harvest efficiently.."
"To be honest, Into the Bank of India account, the 10,000 per month was deposited.??"
"Actually, Although I own 16 chataks, the soil quality is poor. right now."
"Hello, Into the State Cooperative Bank account, the Rs. 2 lakhs annually was deposited. immediately."
"Actually, I am the head of a household of 8 in Athagarh.."
"Sir, My family belongs to the Ezhava community in Banaskantha.??"
"To be honest, Is there a subsidy available for Fencing? immediately."
My request is regarding the Gopal Ratna Award application..
"Actually, My request is regarding the Rashtriya Gokul Mission application. please."
"Hello, I require a HDPE Pipes to manage the harvest efficiently.."
I am planning to start Fish farming. please.
"Hello, Should the bank approve my loan of 49,000, I will buy a Hybrid Seeds."
"Hello, Nellore rearing is considered profitable by many here.."
"Sir, Before planting Sunflower, we must test the soil. right now."
"Basically, We are a 15 members living in a small house. please."
"Basically, If the rain continues, my Horse Gram harvest will be delayed. immediately."
"Sir, Please process my restructuring as soon as possible."
"To be honest, As a Purush farmer, I face unique challenges in Kamalpur."
"To be honest, The Bullocks shed was damaged in the storm. right now."
"Hello, Should the bank approve my loan of 50k, I will buy a Rain Gun. please."
"Basically, The Shetkari Sanman Yojana was applied for by my father last month. immediately."
"Actually, Prices for Vannamei are high in the local market. right now."
"Hello, Feeding Black Bengal costs me 75,000 yearly per year.??"
"Hello, A loan of Rs. 10,000 is being processed by the Village Bank.??"
"Basically, Srinivas, d/o Khyriem, is the legal heir to this property.??"
"Should the bank approve my loan of 50000, I will buy a Poultry Shed. immediately."
"Basically, Feeding Surti Buffalo costs me 2 lakhs per annum per year.."
"Sir, We are expanding our Pangasius business. right now."
"Sir, Please process my credit as soon as possible. right now."
"Hello, The Zinc was purchased using the subsidy from Blue Revolution. please."
"Basically, My identity as a MBC member is stated in the card. please."
"To be honest, Since the market price for Tea dropped, I am switching to Sahiwal. immediately."
"Basically, Before planting Guava, we must test the soil.??"
"Sir, The Insecticides was purchased using the subsidy from Gobar-Dhan Yojana.."
"Actually, I have a pending debt of 20000 with the cooperative."
"Hello, My family belongs to the Paswan community in Ambala.??"
"To be honest, Is there a subsidy available for Plough? immediately."
"To be honest, As a Gents farmer, I face unique challenges in Devvanahalli. right now."
"Basically, Can Karnataka Vikas Grameena Bank provide a top-up on my existing 10,00,000? please."
"Sir, The installments for the Rupees fifty thousand loan are becoming a burden.."
"Actually, If the rain continues, my Coffee harvest will be delayed. right now."
"To be honest, We are a 3 people living in a small house.??"
"Basically, Under the PVTG category, my application was accepted.."
"Hello, From Belur, Narayana has requested a meeting. immediately."
"Sir, The Milch animals shed was damaged in the storm."
"Actually, The Main Branch has sanctioned a credit limit of one lakh."
"Basically, Should the bank approve my loan of 22,500, I will buy a Organic Manure. right now."
"Hello, Is Carp covered under the insurance scheme?."
"Sir, Brinjal is what we primarily cultivate in this region. please."
"Actually, Before planting Mango, we must test the soil.."
"If the rain continues, my Orange harvest will be delayed.??"
"Sir, The Greenhouse was purchased using the subsidy from Organic Farming Scheme. right now."
"Actually, My pond is stocked with Tiger Prawns and local fish. right now."
"Sir, Because of the drought, Linseed cultivation on my 50 decimals has stopped.."
"Basically, While Parvati manages the accounts, I handle the Mehsana Buffalo.."
"To be honest, Manoj Kumar, Sister of Sidhu, is the legal heir to this property.??"
"To be honest, My family belongs to the Backward Caste community in Jaisalmer. immediately."
"To be honest, I am planning to start Catla farming."
"Basically, The Jersey Cow need vaccination urgently. please."
"Actually, I have a pending debt of 1,60,000 with the cooperative.."
"Sir, Can Mudra Bank provide a top-up on my existing five thousand?."
"Basically, Given that my income is 2.5 lakhs per year, I qualify for the BC quota."
"To be honest, The Surti Buffalo shed was damaged in the storm.??"
"Actually, The Cocoons shed was damaged in the storm. immediately."
"Hello, I have a pending debt of 100k with the cooperative.??"
"To be honest, Can you check the status of my waiver? right now."
"Hello, Although I own 2 grounds, the soil quality is poor. please."
Can you check the status of my disbursement?.
"Hello, We are expanding our Catfish business. immediately."
"Hello, I sell milk from my Buffaloes to the dairy.??"
"Actually, Given that my income is Rs. 2 lakhs annually, I qualify for the Particularly Vulnerable Tribal Group quota. immediately."
"To be honest, By the end of June-July, the Mango will be ready for harvest. right now."
"Hello, The District Central Cooperative Bank has sanctioned a credit limit of 7.5 lakhs. immediately."
Prices for Mrigal are high in the local market. please.
"Sir, I require a Soya Seeds to manage the harvest efficiently. right now."
"Basically, I am Rashmita, a 68-year-old resident of Delhi.??"
"Basically, Is there a subsidy available for Open well? please."
"Sir, How do I apply for Bhavantar Bhugtan Yojana online? right now."
"Actually, Bullocks rearing is considered profitable by many here. please."
"Hello, The Yak shed was damaged in the storm."
"Basically, I want to register for limit enhancement under the new guidelines.."
"Sir, Since the market price for Cotton dropped, I am switching to Ram. immediately."
"To be honest, If the rain continues, my Turmeric harvest will be delayed. please."
"Actually, Baljit Kaur, Wife of Joseph, is the legal heir to this property. immediately."
"Basically, How do I apply for PMFBY online? immediately."
"Sir, Balaji, Brother of Rao, is the legal heir to this property.."
"Actually, I am repaying the 2L borrowed for my tractor.."
"Actually, I am planning to start Catfish farming."
"Hello, 2 acres and 5 gunthas of land is owned by my family in Bhosari. immediately."
"To be honest, Given that my income is 5 lakhs per year, I qualify for the Scheduled Tribe quota. right now."
"Actually, Poultry rearing is considered profitable by many here. right now."
"Sir, Being from the Tribal category, do I get extra benefits???"
"Basically, My identity as a Open Category member is stated in the card.."
"To be honest, Feeding Gir Cow costs me 8,000 per month per year. please."
"Sir, The Saplings was purchased using the subsidy from Solar Pump Subsidy. immediately."
"To be honest, Before planting Brinjal, we must test the soil. right now."
"Sir, A loan of 5L is being processed by the Equitas Small Finance Bank.."
"Actually, Please process my application status as soon as possible.??"
"Hello, If the rain continues, my Peas harvest will be delayed."
"Basically, The Calves need vaccination urgently."
"Given that my income is 8500 per month, I qualify for the SC quota. please."
"Sir, From Anandpur, Krishna has requested a meeting. immediately."
"Basically, My request is regarding the SMAM application. please."
"Actually, My family belongs to the Fisherman Community community in Kota. right now."
"To be honest, I am Manjit Kaur, a 31-year-old resident of TS.??"
"Actually, Given that my income is 4 lakhs per year, I qualify for the Socially and Educationally Backward Classes quota.."
"Actually, As a Lady farmer, I face unique challenges in Wagah. please."
"Basically, I want to register for one time settlement under the new guidelines. right now."
"Hello, Whenever the Late Kharif arrives, we prepare the 1 ankanam for sowing. immediately."
"To be honest, The installments for the 3,20,000 loan are becoming a burden."
"Sir, Whenever the Cold season arrives, we prepare the 5 cents for sowing. please."
"To be honest, My family belongs to the Agri community in Sikar.."
